MouseID	MouseID_2	CageNr	Takedown	Takedown_order	Promethion_Position	Promethion_Cabinet	Category	Sex	Batch	DOB	Litter	T0_Date	T0_time	T0_DayPI	T0_weight	T0_leanmass	T0_leanperc	T0_fatmass	T0_fatperc	T0_Fwater	T0_Twater	T1_Date	T1_time	T1_DayPI	T1_weight	T2_Date	T2_time	T2_DayPI	T2_weight	T3_Date	T3_time	T3_DayPI	T3_weight	T4_Date	T4_DayPI	T4_time	T4_weight	T4_fatmass	T4_fatperc	T4_leanmass	T4_leanperc	T4_Fwater	T4_Twater	T5_Date	T5_time	T5_DayPI	Promethion_Comments_mouse	Promethion_Comments_for _all	T6_Date	T6_fasting_start	T6_takedown_time	T6_DayPI	T6_weight	T6_fatmass	T6_fatperc	T6_leanmass	T6_leanperc	T6_Fwater	T6_Twater	Spilled_Food_cage	Feces_cage	Promethion_weight	qPCR_Cmin_per_gCC	bombcal_thawed_sample_mass	bombcal_Dry_sample_mass	bombcal_Burned_sample_mass	bombcal_Calorific_Value	Comment_all
6342	Killed_mB3C6M	Killed_mb3c6	D	5	12	2	Killed	M	mB3	13.07.2020	Tac_3	28.08.2020	14:06	0	32.2	26.47	82.20496894	4.95	15.37267081	0.1	22.09	03.09.2020	12:43	6	34.79	11.09.2020	10:40	14	38.03	18.09.2020	10:59	21	38.38	22.09.2020	25	07:00	38.48	5.55	14.42307692	31.77	82.56237006	0.01	27.43	NA	NA	NA	NA	NA	25.09.2020	08:01	13:00	28	38.08	NA	NA	NA	NA	NA	NA	14.46	2.75	37.55897	897436	2.7507	2.7338	0.9016	15260	NA
6345	Killed_mB3C7M	Killed_mb3c7	C	10	1	1	Killed	M	mB3	13.07.2020	Tac_3	28.08.2020	14:23	0	34.55	29.22	84.57308249	4.65	13.45875543	0.14	24.54	03.09.2020	12:19	6	38.85	11.09.2020	09:51	14	43.12	18.09.2020	11:19	21	45.41	22.09.2020	25	07:00	46.08	9.12	19.79166667	36.27	78.7109375	0.33	30.89	NA	NA	NA	NA	NA	25.09.2020	09:46	14:46	28	44.52	NA	NA	NA	NA	NA	NA	11.04	3.23	45.00205	263158	3.2303	3.2162	0.905	15431	NA
6344	Killed_mB3C8M	Killed_mb3c8	D	11	15	2	Killed	M	mB3	13.07.2020	Tac_3	28.08.2020	14:09	0	29.69	25.57	86.12327383	3.36	11.31694173	0	21.33	03.09.2020	11:40	6	33.8	11.09.2020	10:25	14	36.44	18.09.2020	10:54	21	37.5	22.09.2020	25	07:00	37.7	6.17	16.36604775	30.89	81.93633952	0.18	26.58	NA	NA	NA	NA	NA	25.09.2020	10:00	14:59	28	37.79	NA	NA	NA	NA	NA	NA	21.35	3.21	37.54158	259740	3.2075	3.1753	0.9025	15343	NA
6359	Live_mB3C1M	Live_mb3c1	C	6	14	2	Live	M	mB3	20.07.2020	Tac_3	28.08.2020	14:30	0	28.13	23.86	84.82047636	3.03	10.77141841	0	20.76	03.09.2020	12:37	6	31.43	11.09.2020	09:33	14	34.75	18.09.2020	11:10	21	35.19	22.09.2020	25	07:00	36.43	4.97	13.64260225	30.69	84.24375515	0.34	26.41	NA	NA	NA	NA	NA	25.09.2020	08:15	13:18	28	35.18	NA	NA	NA	NA	NA	NA	30.82	2.72	35.51333	35800866	2.7192	2.7052	0.899	15509	NA
6341	Live_mB3C2M	Live_mb3c2	D	7	8	1	Live	M	mB3	20.07.2020	Tac_3	28.08.2020	14:26	0	32.33	25.4	78.56480049	5.53	17.10485617	0.08	21.8	03.09.2020	12:13	6	35.81	11.09.2020	10:12	14	40.22	18.09.2020	10:06	21	43.85	22.09.2020	25	07:00	45.03	13.45	29.86897624	32.28	71.68554297	0.11	26.75	NA	NA	NA	NA	NA	25.09.2020	08:30	13:33	28	44.8	NA	NA	NA	NA	NA	NA	0.98	3.04	45.22996	30346320	3.0367	3.0219	0.8996	15202	NA
6346	Live_mB3C3M	Live_mb3c3	D	13	9	2	Live	M	mB3	20.07.2020	Tac_3	28.08.2020	14:24	0	26.27	22.41	85.30643319	2.6	9.897221165	0.08	19.59	03.09.2020	12:26	6	32.54	11.09.2020	09:58	14	35.26	18.09.2020	10:49	21	37.1	22.09.2020	25	07:00	38.02	5.55	14.59758022	32	84.1662283	0.09	27.82	NA	NA	NA	NA	NA	25.09.2020	10:31	15:32	28	37.55	NA	NA	NA	NA	NA	NA	5.64	3.46	37.68994	8051948	3.4482	3.4351	0.8841	15399	NA
6357	Live_mB3C4M	Live_mb3c4	D	1	10	2	Live	M	mB3	13.07.2020	Tac_3	28.08.2020	14:13	0	37.27	32.03	85.94043467	3.65	9.793399517	0.19	27.4	03.09.2020	11:33	6	39.53	11.09.2020	09:44	14	42.31	18.09.2020	09:43	21	43.85	22.09.2020	25	07:00	44.19	6.88	15.56913329	36.5	82.59787282	0.03	31.05	NA	NA	NA	NA	NA	25.09.2020	07:02	12:05	28	42.98	NA	NA	NA	NA	NA	NA	4.44	3.17	44.25622	37649573	3.1669	3.1516	0.8891	15310	NA
6349	Live_mB3C5M	Live_mb3c5	C	4	4	1	Live	M	mB3	20.07.2020	Tac_3	28.08.2020	14:40	0	30.48	25.04	82.15223097	3.99	13.09055118	0.04	21.31	03.09.2020	11:47	6	35.36	11.09.2020	10:47	14	39.19	18.09.2020	10:38	21	39.69	22.09.2020	25	07:00	39.05	9.49	24.3021767	29.24	74.87836108	0.17	24.57	NA	NA	NA	NA	NA	25.09.2020	07:45	12:44	28	38.73	NA	NA	NA	NA	NA	NA	0.36	2.62	39.08315	11138211	2.6204	2.6055	0.9157	15245	NA
6350	Live_mB3C6M	Live_mb3c6	NA	NA	NA	NA	Live	M	mB3	13.07.2020	Tac_3	28.08.2020	14:34	0	33.66	29.38	87.28461081	3.85	11.4379085	0	24.55	03.09.2020	12:49	6	37.72	11.09.2020	10:55	14	41.4	18.09.2020	10:00	21	31.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Euthaisied on D21
6355	Live_mB3C7M	Live_mb3c7	D	9	2	1	Live	M	mB3	13.07.2020	Tac_3	28.08.2020	14:02	0	39.33	32.79	83.37147216	5.73	14.56903127	0.06	27.77	03.09.2020	11:58	6	39.71	11.09.2020	10:35	14	42.15	18.09.2020	10:23	21	43.08	22.09.2020	25	07:00	44.16	8.2	18.56884058	35.03	79.32518116	0.13	29.95	NA	NA	NA	NA	NA	25.09.2020	09:30	14:30	28	43.13	NA	NA	NA	NA	NA	NA	8.79	2.95	43.28861	33083333	2.942	2.9214	0.8827	15529	NA
6348	Live_mB3C8M	Live_mb3c8	C	12	6	1	Live	M	mB3	20.07.2020	Tac_3	28.08.2020	14:04	0	26.1	22.58	86.51340996	2.84	10.88122605	0	19.38	03.09.2020	12:59	6	30.01	11.09.2020	10:31	14	32.84	18.09.2020	11:03	21	33.86	22.09.2020	25	07:00	33.75	4.59	13.6	28.6	84.74074074	0.13	24.98	NA	NA	NA	NA	NA	25.09.2020	10:15	15:15	28	33.01	NA	NA	NA	NA	NA	NA	26.19	2.9	32.98514	35784314	2.8839	2.8646	0.9049	15611	NA
6389	Killed_mB4C1M	Killed_mb4c1	C	4	1	1	Killed	M	mB4	15.03.2021	F	23.04.2021	14:22	0	31.8	27.03	85	4.14	4.870588235	0.02	23.08	30.04.2021	09:45	7	34.08	07.05.2021	09:39	14	37.18	14.05.2021	10:50	21	39.01	18.05.2021	25	09:08	39.87	7.76	19.46325558	31.61	79.28266867	0	27	NA	NA	NA	NA	"18.05.2021: started recording 7:16, finished transfer 09:08"	21.05.2021	07:45	12:40	28	39.71	NA	NA	NA	NA	NA	NA	28.67	2.701	39.65487	317029	NA	NA	NA	NA	NA
6371	Killed_mB4C2M	Killed_mb4c2	D	11	5	1	Killed	M	mB4	15.03.2021	F	23.04.2021	14:30	0	32.04	26.45	82.55305868	4.68	5.669081285	0.15	22.42	30.04.2021	10:22	7	33.09	07.05.2021	08:45	14	35.34	14.05.2021	11:31	21	35.59	18.05.2021	25	09:08	36.37	6.47	17.78938686	29.23	80.36843552	0.09	25.25	NA	NA	NA	NA	19.05.2021: checked mice 8:50 - 8:55 - all fine	21.05.2021	10:00	14:54	28	35.83	NA	NA	NA	NA	NA	NA	11.49	2.509	35.3949	0	NA	NA	NA	NA	NA
6370	Killed_mB4C3M	Killed_mb4c3	C	2	11	2	Killed	M	mB4	15.03.2021	E	23.04.2021	14:15	0	28.96	24.02	82.94198895	3.95	4.762364696	0.29	20.76	30.04.2021	11:18	7	32.68	07.05.2021	09:25	14	35.79	14.05.2021	11:00	21	38.37	18.05.2021	25	09:08	39.12	6.39	16.33435583	32.17	82.23415133	0.08	27.84	NA	NA	NA	NA	20.05.2021: checked mice 7:35 - 7:40 - all fine	21.05.2021	07:16	12:16	28	39.86	NA	NA	NA	NA	NA	NA	7.9	2.873	37.12934	307828	NA	NA	NA	NA	NA
6374	Killed_mB4C4M	Killed_mb4c4	C	12	6	1	Killed	M	mB4	12.03.2021	G	23.04.2021	14:28	0	32.57	26.53	81.45532699	4.8	5.892800603	0.22	22.79	30.04.2021	10:43	7	34.06	07.05.2021	10:00	14	36.62	14.05.2021	10:30	21	34.1	18.05.2021	25	09:08	37.36	6.43	17.21092077	29.96	80.19271949	0.11	25.7	NA	NA	NA	NA	NA	21.05.2021	10:15	15:05	28	36.27	NA	NA	NA	NA	NA	NA	22.4	3.35	NA	NA	NA	NA	NA	NA	Sick --> exclude from all analysis
6386	Killed_mB4C5M	Killed_mb4c5	C	16	14	2	Killed	M	mB4	15.03.2021	F	23.04.2021	14:32	0	34.01	27.81	81.77006763	5.44	6.652801151	0.27	23.51	30.04.2021	10:55	7	36.17	07.05.2021	09:01	14	39.33	14.05.2021	11:23	21	40.74	18.05.2021	25	09:08	41.91	9.13	21.7847769	32.33	77.14149368	0.11	27.92	NA	NA	NA	NA	NA	21.05.2021	11:10	15:54	28	41.33	NA	NA	NA	NA	NA	NA	10.63	2.65	40.80631	483092	NA	NA	NA	NA	NA
6372	Killed_mB4C6M	Killed_mb4c6	D	7	10	2	Killed	M	mB4	15.03.2021	E	23.04.2021	14:24	0	26.47	22.47	84.88855308	2.86	3.369123275	0.02	19.84	30.04.2021	10:04	7	31.66	07.05.2021	09:13	14	32.67	14.05.2021	11:10	21	35.11	18.05.2021	25	09:08	36.62	5.57	15.21026761	29.95	81.78590934	0.14	26.47	NA	NA	NA	NA	NA	21.05.2021	08:30	13:18	28	34.86	NA	NA	NA	NA	NA	NA	11.67	2.774	NA	NA	NA	NA	NA	NA	Very stressed due to handeling --> exclude from all analysis
6383	Killed_mB4C7M	Killed_mb4c7	D	5	7	1	Killed	M	mB4	15.03.2021	E	23.04.2021	14:12	0	25.66	21.22	82.69680436	3.38	4.087219604	0.06	18.42	30.04.2021	10:12	7	28.78	07.05.2021	09:49	14	31.45	14.05.2021	10:40	21	33.16	18.05.2021	25	09:08	32.55	5.69	17.48079877	26.22	80.55299539	0.22	22.59	NA	NA	NA	NA	NA	21.05.2021	08:01	12:53	28	31.27	NA	NA	NA	NA	NA	NA	3.71	2.461	32.41351	132275	NA	NA	NA	NA	NA
6388	Killed_mB4C8M	Killed_mb4c8	D	9	16	2	Killed	M	mB4	15.03.2021	F	23.04.2021	14:09	0	29.4	22.96	78.0952381	4.49	5.749390244	0.06	19.54	30.04.2021	11:00	7	31.31	07.05.2021	08:35	14	34.44	14.05.2021	11:41	21	35.05	18.05.2021	25	09:08	36	7.01	19.47222222	28.62	79.5	0.06	24.57	NA	NA	NA	NA	NA	21.05.2021	09:31	14:30	28	35.23	NA	NA	NA	NA	NA	NA	5.23	1.967	NA	537634	NA	NA	NA	NA	NA
6387	Live_mB4C1M	Live_mb4c1	C	10	4	1	Live	M	mB4	15.03.2021	F	23.04.2021	14:16	0	30.8	25.43	82.56493506	4.63	5.607707432	0.28	21.79	30.04.2021	11:12	7	31.02	07.05.2021	09:18	14	32.56	14.05.2021	11:05	21	33.11	18.05.2021	25	09:08	33.69	4.81	14.2772336	28.54	84.71356486	0.12	24.11	NA	NA	NA	NA	NA	21.05.2021	09:45	14:43	28	32.75	NA	NA	NA	NA	NA	NA	8.28	2.327	32.89089	19423240	NA	NA	NA	NA	NA
6381	Live_mB4C2M	Live_mb4c2	C	14	13	2	Live	M	mB4	15.03.2021	F	23.04.2021	14:19	0	32.04	26.61	83.05243446	4.45	5.358060879	0	22.83	30.04.2021	10:48	7	34.09	07.05.2021	08:53	14	36.25	14.05.2021	11:26	21	37.09	18.05.2021	25	09:08	37.5	5.83	15.54666667	30.85	82.26666667	0.03	26.74	NA	NA	NA	NA	NA	21.05.2021	10:46	15:30	28	37.33	NA	NA	NA	NA	NA	NA	24.01	2.964	37.25918	21554192	NA	NA	NA	NA	NA
6376	Live_mB4C3M	Live_mb4c3	D	1	3	1	Live	M	mB4	19.03.2021	D	23.04.2021	14:05	0	29.07	24.93	85.75851393	3.11	3.626462094	0.4	22.1	30.04.2021	09:38	7	32.42	07.05.2021	09:30	14	34.86	14.05.2021	10:55	21	36.57	18.05.2021	25	09:08	37.38	5.33	14.25896201	31.4	84.00214018	0.06	27.2	NA	NA	NA	NA	NA	21.05.2021	07:00	12:01	28	35.79	NA	NA	NA	NA	NA	NA	17.9	3.031	36.48221	25136612	NA	NA	NA	NA	NA
6375	Live_mB4C4M	Live_mb4c4	D	15	8	1	Live	M	mB4	15.03.2021	F	23.04.2021	14:33	0	32.67	27.64	84.60361188	4.48	5.2952822	0.17	24.02	30.04.2021	11:00	7	35.7	07.05.2021	09:06	14	39.26	14.05.2021	11:15	21	41.32	18.05.2021	25	09:08	41.69	9.18	22.01966899	31.86	76.42120413	0.07	27.05	NA	NA	NA	NA	NA	21.05.2021	11:00	15:42	28	41.09	NA	NA	NA	NA	NA	NA	16.04	3.029	40.4702	31787176	NA	NA	NA	NA	NA
6378	Live_mB4C5M	Live_mb4c5	C	8	15	2	Live	M	mB4	12.03.2021	N	23.04.2021	14:27	0	33.71	27.6	81.8748146	4.79	5.850394928	0.1	24.09	30.04.2021	10:17	7	35.25	07.05.2021	09:54	14	37.28	14.05.2021	10:35	21	38.97	18.05.2021	25	09:08	39.86	5.81	14.57601606	33.34	83.64274962	0.07	28.72	NA	NA	NA	NA	NA	21.05.2021	08:46	13:30	28	37.98	NA	NA	NA	NA	NA	NA	4.17	2.636	37.94365	24653740	NA	NA	NA	NA	NA
6382	Live_mB4C6M	Live_mb4c6	D	3	9	2	Live	M	mB4	15.03.2021	E	23.04.2021	14:25	0	27.98	23.21	82.95210865	3.49	4.207246876	0.34	20.59	30.04.2021	09:50	7	31.64	07.05.2021	09:44	14	33.8	14.05.2021	10:45	21	35.22	18.05.2021	25	09:08	35.33	6.05	17.12425701	29.03	82.16812907	0.24	24.91	NA	NA	NA	NA	NA	21.05.2021	07:30	12:26	28	33.89	NA	NA	NA	NA	NA	NA	2.49	2.375	34.19968	12025606	NA	NA	NA	NA	NA
6385	Live_mB4C7M	Live_mb4c7	D	13	12	2	Live	M	mB4	15.03.2021	E	23.04.2021	14:11	0	23.95	19.5	81.41962422	3.22	3.954820513	0.25	17.14	30.04.2021	11:23	7	27.89	07.05.2021	08:40	14	32.52	14.05.2021	11:36	21	33.41	18.05.2021	25	09:08	33.53	5.28	15.74709216	27.63	82.40381748	0.08	23.69	NA	NA	NA	NA	NA	21.05.2021	10:31	15:17	28	31.98	NA	NA	NA	NA	NA	NA	2.64	2.638	32.60327	8561495	NA	NA	NA	NA	NA
6380	Live_mB4C8M	Live_mb4c8	C	6	2	1	Live	M	mB4	12.03.2021	G	23.04.2021	14:07	0	36.4	30.41	83.54395604	5.6	6.703058205	0.17	26.19	30.04.2021	10:35	7	40.18	07.05.2021	10:00	14	42.34	14.05.2021	10:01	21	43.62	18.05.2021	25	09:08	44.47	10.03	22.55453114	34.09	76.65842141	0.07	28.95	NA	NA	NA	NA	NA	21.05.2021	08:15	13:10	28	43.63	NA	NA	NA	NA	NA	NA	28.76	2.775	43.09241	15427350	NA	NA	NA	NA	NA
6418	Killed_mB5C1M	Killed_mb5c1	D	9	8	1	Killed	M	mB5	25.03.2021	H	29.04.2021	13:57	0	21.15	18.8	88.88888889	1.82	2.0475	0.15	17.11	06.05.2021	09:53	7	25	13.05.2021	10:15	14	31.09	20.05.2021	08:21	21	32.51	24.05.2021	25	08:40	34.16	8.48	24.82435597	25.16	73.65339578	0.17	2.08	NA	NA	NA	NA	"24.05.2021: started recording 7:02, finished transfer 08:40"	27.05.2021	09:30	14:17	28	32.28	NA	NA	NA	NA	NA	NA	10.45	2.819	32.72647	180914	NA	NA	NA	NA	NA
6412	Killed_mB5C2M	Killed_mb5c2	C	4	2	1	Killed	M	mB5	25.03.2021	H	29.04.2021	14:11	0	25.38	21.48	84.63356974	3.01	3.55650838	0.07	19.32	06.05.2021	10:36	7	29.7	13.05.2021	09:45	14	32.52	20.05.2021	08:53	21	33.47	24.05.2021	25	08:40	34.22	5.6	16.36469901	28.05	81.96960842	0.23	23.99	NA	NA	NA	NA	25.05.2021: checked mice 13:45 - 13:50 - all fine	27.05.2021	07:45	12:31	28	33.14	NA	NA	NA	NA	NA	NA	26.11	2.937	32.83761	276625	NA	NA	NA	NA	NA
6411	Killed_mB5C3M	Killed_mb5c3	C	12	12	2	Killed	M	mB5	19.03.2021	I	29.04.2021	14:15	0	31.18	26.95	86.43361129	3.49	4.037781076	0	23.47	06.05.2021	10:16	7	34.09	13.05.2021	10:05	14	36.62	20.05.2021	08:31	21	38.11	24.05.2021	25	08:40	38.66	5.84	15.10605277	32.16	83.18675634	0.12	27.25	NA	NA	NA	NA	26.05.2021: checked mice 9:15 - 9:20 - all fine; Friederike went to Proemthion 10:20-10:25 (maybe opened door of cabinet 1)	27.05.2021	10:15	14:47	28	38.24	NA	NA	NA	NA	NA	NA	12.98	2.963	37.87082	364797	NA	NA	NA	NA	NA
6421	Killed_mB5C4M	Killed_mb5c4	D	3	7	1	Killed	M	mB5	19.03.2021	I	29.04.2021	14:16	0	32.2	27.55	85.55900621	3.69	4.312813067	0.04	24.03	06.05.2021	09:20	7	34.5	13.05.2021	10:47	14	36.55	20.05.2021	07:52	21	38.35	24.05.2021	25	08:40	38.34	4.81	12.54564424	32.88	85.75899844	0	28.59	NA	NA	NA	NA	NA	27.05.2021	07:31	12:19	28	36.59	NA	NA	NA	NA	NA	NA	27.74	3.033	NA	296862	NA	NA	NA	NA	NA
6416	Killed_mB5C5M	Killed_mb5c5	D	1	1	1	Killed	M	mB5	25.03.2021	J	29.04.2021	14:07	0	27.12	23.77	87.64749263	2.44	2.783878839	0	20.99	06.05.2021	09:43	7	31.72	13.05.2021	10:25	14	34.92	20.05.2021	08:12	21	35.8	24.05.2021	25	08:40	36.88	5.08	13.77440347	31.2	84.59869848	0	26.71	NA	NA	NA	NA	NA	27.05.2021	07:00	11:55	28	35.58	NA	NA	NA	NA	NA	NA	10.17	2.527	35.21261	402685	NA	NA	NA	NA	NA
6430	Killed_mB5C6M	Killed_mb5c6	D	15	11	2	Killed	M	mB5	25.03.2021	J	29.04.2021	14:10	0	26.19	22.22	84.84154257	3.18	3.748163816	0.06	19.98	06.05.2021	10:27	7	32.33	13.05.2021	09:55	14	35.84	20.05.2021	08:44	21	38.38	24.05.2021	25	08:40	38.98	6.59	16.9061057	32.07	82.27296049	0.08	27.31	NA	NA	NA	NA	NA	27.05.2021	10:55	15:20	28	38.77	NA	NA	NA	NA	NA	NA	8.49	3.394	38.33961	376884	NA	NA	NA	NA	NA
6426	Killed_mB5C7M	Killed_mb5c7	NA	NA	NA	NA	Killed	M	mB5	25.03.2021	NA	29.04.2021	14:05	0	29.25	25.9	88.54700855	2.16	2.439382239	0	22.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Died D2 post-inoculation
6428	Killed_mB5C8M	Killed_mb5c8	C	6	14	2	Killed	M	mB5	25.03.2021	H	29.04.2021	13:44	0	26.48	22.39	84.55438066	3.15	3.725413131	0.03	19.66	06.05.2021	09:30	7	31.4	13.05.2021	10:37	14	34.66	20.05.2021	08:03	21	36.43	24.05.2021	25	08:40	36.63	6.5	17.74501775	29.57	80.72618073	0.12	25.26	NA	NA	NA	NA	NA	27.05.2021	08:16	12:51	28	35.73	NA	NA	NA	NA	NA	NA	8.74	2.852	35.67979	367816	NA	NA	NA	NA	NA
6420	Live_mB5C1M	Live_mb5c1	D	7	13	2	Live	M	mB5	25.03.2021	H	29.04.2021	13:54	0	21.81	19.26	88.30811554	1.87	2.11758567	0.07	17.47	06.05.2021	09:48	7	27.42	13.05.2021	10:20	14	30.3	20.05.2021	08:17	21	31.38	24.05.2021	25	08:40	31.93	4.58	14.34387723	27.03	84.65393047	0.16	23.56	NA	NA	NA	NA	NA	27.05.2021	08:31	13:00	28	31.24	NA	NA	NA	NA	NA	NA	18.1	3.182	30.9646	NA	NA	NA	NA	NA	NA
6425	Live_mB5C2M	Live_mb5c2	D	5	10	2	Live	M	mB5	25.03.2021	H	29.04.2021	14:00	0	25.12	21.8	86.78343949	2.59	2.984440367	0.05	19.19	06.05.2021	09:26	7	28.55	13.05.2021	10:55?	14	31.73	20.05.2021	07:57	21	33.62	24.05.2021	25	08:40	33.99	5.75	16.91674022	27.4	80.61194469	0.04	23.61	NA	NA	NA	NA	NA	27.05.2021	08:01	12:40	28	32.7	NA	NA	NA	NA	NA	NA	18.32	2.445	32.66013	30769231	NA	NA	NA	NA	NA
6429	Live_mB5C3M	Live_mb5c3	D	11	9	2	Live	M	mB5	19.03.2021	I	29.04.2021	14:13	0	31.85	27.07	84.99215071	3.96	4.659253786	0.27	23.63	06.05.2021	10:21	7	33.81	13.05.2021	10:00	14	35.97	20.05.2021	08:36	21	36.53	24.05.2021	25	08:40	36.6	4.43	12.10382514	31.77	86.80327869	0.18	27.61	NA	NA	NA	NA	NA	27.05.2021	10:00	14:38	28	36.72	NA	NA	NA	NA	NA	NA	15.93	2.794	36.20762	10137229	NA	NA	NA	NA	NA
6419	Live_mB5C4M	Live_mb5c4	C	14	5	1	Live	M	mB5	25.03.2021	J	29.04.2021	14:18	0	32.07	27.27	85.03274088	3.74	4.398305831	0	23.68	06.05.2021	10:52	7	35.14	13.05.2021	09:35	14	38.96	20.05.2021	09:00	21	41.39	24.05.2021	25	08:40	41.86	7.02	16.77018634	34.51	82.44147157	0.11	29.79	NA	NA	NA	NA	NA	27.05.2021	10:45	15:12	28	41.47	NA	NA	NA	NA	NA	NA	18.18	3.689	41.29977	11523688	NA	NA	NA	NA	NA
6417	Live_mB5C5M	Live_mb5c5	C	10	3	1	Live	M	mB5	25.03.2021	H	29.04.2021	14:20	0	27.19	23.3	85.69326958	2.81	3.279137339	0.01	20.98	06.05.2021	10:32	7	32.6	13.05.2021	09:50	14	34.99	20.05.2021	08:48	21	37.66	24.05.2021	25	08:40	37.76	5.87	15.54555085	31.4	83.15677966	0.04	27.08	NA	NA	NA	NA	NA	27.05.2021	09:45	14:30	28	37.3	NA	NA	NA	NA	NA	NA	14.02	3.259	37.54456	8091954	NA	NA	NA	NA	NA
6415	Live_mB5C6M	Live_mb5c6	C	8	15	2	Live	M	mB5	25.03.2021	H	29.04.2021	14:09	0	25.97	21.7	83.55795148	3.68	4.404129032	0.23	19.14	06.05.2021	09:38	7	30.38	13.05.2021	10:32	14	33.6	20.05.2021	08:07	21	35.18	24.05.2021	25	08:40	34.9	7.71	22.09169054	26.68	76.4469914	0	23.12	NA	NA	NA	NA	NA	27.05.2021	08:45	13:15	28	34.5	NA	NA	NA	NA	NA	NA	3.73	2.99	34.37365	11349306	NA	NA	NA	NA	NA
6423	Live_mB5C7M	Live_mb5c7	C	2	4	1	Live	M	mB5	19.03.2021	I	29.04.2021	14:03	0	28.93	24.94	86.20808849	3.54	4.106343224	0.19	21.49	06.05.2021	09:59	7	32.07	13.05.2021	10:10	14	34.49	20.05.2021	08:25	21	35.96	24.05.2021	25	08:40	36.38	3.97	10.91258933	31.74	87.24573942	0	27.24	NA	NA	NA	NA	NA	27.05.2021	07:14	12:12	28	35.02	NA	NA	NA	NA	NA	NA	5.45	2.797	35.09025	8982546	NA	NA	NA	NA	NA
6427	Live_mB5C8M	Live_mb5c8	D	13	6	1	Live	M	mB5	25.03.2021	J	29.04.2021	13:47	0	26.84	24.23	90.2757079	2.26	2.503442014	0.03	21.16	06.05.2021	10:47	7	30.63	13.05.2021	09:40	14	34.26	20.05.2021	08:56	21	35.18	24.05.2021	25	08:40	34.57	5.72	16.54613827	28.73	83.10673995	0	24.73	NA	NA	NA	NA	NA	27.05.2021	10:30	14:59	28	35.03	NA	NA	NA	NA	NA	NA	0.82	3.28	35.6773	13699825	NA	NA	NA	NA	NA
6465	Killed_mB6C1M	Killed_mb6c1	D	5	7	1	Killed	M	mB6	22.06.2021	K	29.07.2021	14:42	0	28.53	23.88	83.70136698	3.62	4.324899497	0	20.98	05.08.2021	09:24	7	33.9	12.08.2021	09:52	14	37.11	18.08.2021	08:59	20	39.24	23.08.2021	25	08:47	40.78	8.2	20.10789603	32.25	79.08288377	0.17	27.41	NA	NA	NA	NA	NA	26.08.2021	08:00	00:00	28	38.77	NA	NA	NA	NA	NA	NA	14.78	3.37	39.33201	600601	NA	NA	NA	NA	NA
6467	Killed_mB6C2M	Killed_mb6c2	C	2	3	1	Killed	M	mB6	22.06.2021	K	29.07.2021	14:43	0	28.03	23.48	83.76739208	3.12	3.724599659	0.08	20.95	05.08.2021	09:33	7	32.57	12.08.2021	09:37	14	34.4	18.08.2021	08:48	20	34.83	23.08.2021	25	08:47	35.16	5.01	14.24914676	29.31	83.36177474	0.19	25.46	NA	NA	NA	NA	NA	26.08.2021	07:15	12:19	28	32.94	NA	NA	NA	NA	NA	NA	7.37	2.339	32.05641	534759	NA	NA	NA	NA	NA
6457	Killed_mB6C3M	Killed_mb6c3	C	14	12	2	Killed	M	mB6	23.06.2021	L	29.07.2021	14:48	0	29.97	25.52	85.15181849	3.85	4.521336207	0.46	22.38	05.08.2021	08:58	7	33.99	12.08.2021	10:26	14	37.37	18.08.2021	08:25	20	38.68	23.08.2021	25	08:47	39.45	7.61	19.29024081	31.05	78.70722433	0.1	26.71	NA	NA	NA	NA	NA	26.08.2021	10:16	14:29	28	37.54	NA	NA	NA	NA	NA	NA	18.58	3.429	38.00726	427350	NA	NA	NA	NA	NA
6451	Killed_mB6C4M	Killed_mb6c4	NA	NA	NA	NA	Killed	M	mB6	22.06.2021	NA	29.07.2021	14:50	0	24.72	21.56	87.21682848	2.51	2.877884972	0.2	19.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Died D3 post-inoculation
6456	Killed_mB6C5M	Killed_mb6c5	D	11	4	1	Killed	M	mB6	23.06.2021	L	29.07.2021	14:40	0	28.55	24.83	86.97022767	3.15	3.621929118	0.17	21.43	05.08.2021	08:48	7	32.43	12.08.2021	10:14	14	35.26	18.08.2021	08:02	20	37.34	23.08.2021	25	08:47	38.59	7.18	18.60585644	30.97	80.2539518	0.11	26.54	NA	NA	NA	NA	NA	26.08.2021	09:30	14:03	28	37.05	NA	NA	NA	NA	NA	NA	17.22	3.127	37.10769	275103	NA	NA	NA	NA	NA
